"session_id","participant_id","trader_name","trader_type","risk_tolerance","trade_frequency","initial_capital","cash_balance","preferred_sectors","profile_json","portfolio_json","performance_json","last_trade_at","created_at"
"demo-paper-1000-ai-traders","905","Maya Iyer","value_investor","57.85","0.15","100000","38083","[""Energy"",""Technology"",""Financial Services"",""Financials""]","{""display_name"":""Maya Iyer"",""trader_style"":""value_investor"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Energy"",""Technology"",""Financial Services"",""Financials""]}","{""cash"":38083,""holdings"":[{""symbol"":""WIPRO.NS"",""quantity"":129,""average_cost"":189.99,""current_price"":184.73,""market_value"":23830.17,""unrealized_pnl"":-678.54,""sector"":""IT""},{""symbol"":""SBIN.NS"",""quantity"":35,""average_cost"":469.36,""current_price"":506.54,""market_value"":17728.9,""unrealized_pnl"":1301.3,""sector"":""Banking""},{""symbol"":""META"",""quantity"":17,""average_cost"":1035.76,""current_price"":1105.77,""market_value"":18798.09,""unrealized_pnl"":1190.17,""sector"":""Technology""},{""symbol"":""TCS.NS"",""quantity"":1,""average_cost"":1617.35,""current_price"":1560.27,""market_value"":1560.27,""unrealized_pnl"":-57.08,""sector"":""IT""}],""holdings_value"":61917.43,""total_value"":100000.43,""allocation"":{""Banking"":17.73,""Technology"":18.80,""IT"":25.39}}","{""day_change_pct"":2.34,""total_return_pct"":0,""sharpe_ratio"":1.41,""win_rate"":46.55,""max_drawdown_pct"":16.81,""volatility_pct"":4.39}","2026-04-08T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","906","Soham Bose","value_investor","30.51","0.15","100000","37563","[""Telecom"",""IT"",""Financial Services""]","{""display_name"":""Soham Bose"",""trader_style"":""value_investor"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Telecom"",""IT"",""Financial Services""]}","{""cash"":37563,""holdings"":[{""symbol"":""ICICIBANK.NS"",""quantity"":108,""average_cost"":119.15,""current_price"":119.56,""market_value"":12912.48,""unrealized_pnl"":44.28,""sector"":""Banking""},{""symbol"":""JPM"",""quantity"":9,""average_cost"":1543.66,""current_price"":1660.57,""market_value"":14945.13,""unrealized_pnl"":1052.19,""sector"":""Banking""},{""symbol"":""V"",""quantity"":20,""average_cost"":1706.22,""current_price"":1728.98,""market_value"":34579.6,""unrealized_pnl"":455.2,""sector"":""Financials""}],""holdings_value"":62437.21,""total_value"":100000.21,""allocation"":{""Banking"":27.86,""Financials"":34.58}}","{""day_change_pct"":-1.27,""total_return_pct"":0,""sharpe_ratio"":1.5,""win_rate"":41.36,""max_drawdown_pct"":16.83,""volatility_pct"":1.82}","2026-03-29T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","907","Nitin Mishra","value_investor","43.01","0.15","100000","28825","[""Energy"",""Technology""]","{""display_name"":""Nitin Mishra"",""trader_style"":""value_investor"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Energy"",""Technology""]}","{""cash"":28825,""holdings"":[{""symbol"":""HDFCBANK.NS"",""quantity"":13,""average_cost"":1579.7,""current_price"":1589.79,""market_value"":20667.27,""unrealized_pnl"":131.17,""sector"":""Banking""},{""symbol"":""JPM"",""quantity"":136,""average_cost"":351.87,""current_price"":371.38,""market_value"":50507.68,""unrealized_pnl"":2653.36,""sector"":""Banking""}],""holdings_value"":71174.95,""total_value"":99999.95,""allocation"":{""Banking"":71.17}}","{""day_change_pct"":1.03,""total_return_pct"":0,""sharpe_ratio"":1.1,""win_rate"":63.1,""max_drawdown_pct"":7.55,""volatility_pct"":3.22}","2026-04-08T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","908","Anaya Bhat","value_investor","32.19","0.15","100000","42862","[""Technology"",""Energy"",""Automotive"",""IT""]","{""display_name"":""Anaya Bhat"",""trader_style"":""value_investor"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Technology"",""Energy"",""Automotive"",""IT""]}","{""cash"":42862,""holdings"":[{""symbol"":""MSFT"",""quantity"":5,""average_cost"":2177.66,""current_price"":2217.74,""market_value"":11088.7,""unrealized_pnl"":200.4,""sector"":""Technology""},{""symbol"":""WIPRO.NS"",""quantity"":10,""average_cost"":1560.09,""current_price"":1543.18,""market_value"":15431.8,""unrealized_pnl"":-169.1,""sector"":""IT""},{""symbol"":""SBIN.NS"",""quantity"":13,""average_cost"":909.93,""current_price"":889.78,""market_value"":11567.14,""unrealized_pnl"":-261.95,""sector"":""Banking""},{""symbol"":""BHARTIARTL.NS"",""quantity"":32,""average_cost"":506.87,""current_price"":508.7,""market_value"":16278.4,""unrealized_pnl"":58.56,""sector"":""Telecom""},{""symbol"":""TCS.NS"",""quantity"":2,""average_cost"":1442.91,""current_price"":1386.09,""market_value"":2772.18,""unrealized_pnl"":-113.64,""sector"":""IT""}],""holdings_value"":57138.22,""total_value"":100000.22,""allocation"":{""Banking"":11.57,""Telecom"":16.28,""Technology"":11.09,""IT"":18.20}}","{""day_change_pct"":-1.04,""total_return_pct"":0,""sharpe_ratio"":0.73,""win_rate"":73.63,""max_drawdown_pct"":14.62,""volatility_pct"":2.73}","2026-04-05T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","909","Rohan Khan","value_investor","38.2","0.15","100000","7619","[""Telecom"",""Technology"",""Financials""]","{""display_name"":""Rohan Khan"",""trader_style"":""value_investor"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Telecom"",""Technology"",""Financials""]}","{""cash"":7619,""holdings"":[{""symbol"":""META"",""quantity"":10,""average_cost"":1626.35,""current_price"":1621.35,""market_value"":16213.5,""unrealized_pnl"":-50,""sector"":""Technology""},{""symbol"":""HDFCBANK.NS"",""quantity"":60,""average_cost"":395.27,""current_price"":386.65,""market_value"":23199,""unrealized_pnl"":-517.2,""sector"":""Banking""},{""symbol"":""JNJ"",""quantity"":24,""average_cost"":1282.06,""current_price"":1215.06,""market_value"":29161.44,""unrealized_pnl"":-1608,""sector"":""Healthcare""},{""symbol"":""JPM"",""quantity"":241,""average_cost"":94.22,""current_price"":88.93,""market_value"":21432.13,""unrealized_pnl"":-1274.89,""sector"":""Banking""},{""symbol"":""TSLA"",""quantity"":1,""average_cost"":2281,""current_price"":2375.42,""market_value"":2375.42,""unrealized_pnl"":94.42,""sector"":""Automotive""}],""holdings_value"":92381.49,""total_value"":100000.49,""allocation"":{""Banking"":44.63,""Healthcare"":29.16,""Automotive"":2.38,""Technology"":16.21}}","{""day_change_pct"":-1.85,""total_return_pct"":0,""sharpe_ratio"":1.39,""win_rate"":63.18,""max_drawdown_pct"":11.76,""volatility_pct"":4.14}","2026-04-02T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","910","Nitin Malhotra","value_investor","50.02","0.15","100000","48225","[""IT"",""Consumer"",""Banking""]","{""display_name"":""Nitin Malhotra"",""trader_style"":""value_investor"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""IT"",""Consumer"",""Banking""]}","{""cash"":48225,""holdings"":[{""symbol"":""INFY.NS"",""quantity"":15,""average_cost"":1326.55,""current_price"":1345.86,""market_value"":20187.9,""unrealized_pnl"":289.65,""sector"":""IT""},{""symbol"":""RELIANCE.NS"",""quantity"":7,""average_cost"":2076.59,""current_price"":1988.49,""market_value"":13919.43,""unrealized_pnl"":-616.7,""sector"":""Energy""},{""symbol"":""V"",""quantity"":20,""average_cost"":643.1,""current_price"":685.04,""market_value"":13700.8,""unrealized_pnl"":838.8,""sector"":""Financials""},{""symbol"":""MARUTI.NS"",""quantity"":2,""average_cost"":2008.97,""current_price"":1983.31,""market_value"":3966.62,""unrealized_pnl"":-51.32,""sector"":""Automotive""}],""holdings_value"":51774.75,""total_value"":99999.75,""allocation"":{""Financials"":13.70,""Energy"":13.92,""Automotive"":3.97,""IT"":20.19}}","{""day_change_pct"":1.75,""total_return_pct"":0,""sharpe_ratio"":1.5,""win_rate"":40,""max_drawdown_pct"":12.07,""volatility_pct"":2.24}","2026-03-29T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","911","Sara Iyer","value_investor","41.52","0.15","100000","33795","[""Healthcare"",""Financials"",""Telecom""]","{""display_name"":""Sara Iyer"",""trader_style"":""value_investor"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Healthcare"",""Financials"",""Telecom""]}","{""cash"":33795,""holdings"":[{""symbol"":""SBIN.NS"",""quantity"":110,""average_cost"":190.69,""current_price"":193.99,""market_value"":21338.9,""unrealized_pnl"":363,""sector"":""Banking""},{""symbol"":""INFY.NS"",""quantity"":22,""average_cost"":2148.33,""current_price"":2039.38,""market_value"":44866.36,""unrealized_pnl"":-2396.9,""sector"":""IT""}],""holdings_value"":66205.26,""total_value"":100000.26,""allocation"":{""Banking"":21.34,""IT"":44.87}}","{""day_change_pct"":-0.9,""total_return_pct"":0,""sharpe_ratio"":2.32,""win_rate"":64.59,""max_drawdown_pct"":8.93,""volatility_pct"":1.66}","2026-03-31T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","912","Aarav Suri","value_investor","43.26","0.15","100000","10988","[""Technology"",""Healthcare"",""Automotive"",""IT""]","{""display_name"":""Aarav Suri"",""trader_style"":""value_investor"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Technology"",""Healthcare"",""Automotive"",""IT""]}","{""cash"":10988,""holdings"":[{""symbol"":""WIPRO.NS"",""quantity"":12,""average_cost"":1806.37,""current_price"":1807.32,""market_value"":21687.84,""unrealized_pnl"":11.4,""sector"":""IT""},{""symbol"":""META"",""quantity"":14,""average_cost"":1803.96,""current_price"":1916.11,""market_value"":26825.54,""unrealized_pnl"":1570.1,""sector"":""Technology""},{""symbol"":""JPM"",""quantity"":27,""average_cost"":684.78,""current_price"":689.02,""market_value"":18603.54,""unrealized_pnl"":114.48,""sector"":""Banking""},{""symbol"":""V"",""quantity"":77,""average_cost"":242.67,""current_price"":254.9,""market_value"":19627.3,""unrealized_pnl"":941.71,""sector"":""Financials""},{""symbol"":""AAPL"",""quantity"":1,""average_cost"":2284.79,""current_price"":2267.74,""market_value"":2267.74,""unrealized_pnl"":-17.05,""sector"":""Technology""}],""holdings_value"":89011.96,""total_value"":99999.96,""allocation"":{""Banking"":18.60,""Financials"":19.63,""Technology"":29.09,""IT"":21.69}}","{""day_change_pct"":0.22,""total_return_pct"":0,""sharpe_ratio"":0.85,""win_rate"":41.3,""max_drawdown_pct"":9.64,""volatility_pct"":2.28}","2026-04-08T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","913","Arjun Bhat","value_investor","44.16","0.15","100000","48720","[""Financial Services"",""Technology"",""Energy"",""IT""]","{""display_name"":""Arjun Bhat"",""trader_style"":""value_investor"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Financial Services"",""Technology"",""Energy"",""IT""]}","{""cash"":48720,""holdings"":[{""symbol"":""AAPL"",""quantity"":30,""average_cost"":812.58,""current_price"":783.21,""market_value"":23496.3,""unrealized_pnl"":-881.1,""sector"":""Technology""},{""symbol"":""INFY.NS"",""quantity"":51,""average_cost"":367.08,""current_price"":385.9,""market_value"":19680.9,""unrealized_pnl"":959.82,""sector"":""IT""},{""symbol"":""JPM"",""quantity"":5,""average_cost"":1537.81,""current_price"":1620.6,""market_value"":8103,""unrealized_pnl"":413.95,""sector"":""Banking""}],""holdings_value"":51280.2,""total_value"":100000.2,""allocation"":{""Banking"":8.10,""Technology"":23.50,""IT"":19.68}}","{""day_change_pct"":-1.44,""total_return_pct"":0,""sharpe_ratio"":1.01,""win_rate"":67.32,""max_drawdown_pct"":5.78,""volatility_pct"":2.48}","2026-04-03T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","914","Vikram Mishra","value_investor","38.36","0.15","100000","38410","[""IT"",""Technology"",""Telecom"",""Healthcare""]","{""display_name"":""Vikram Mishra"",""trader_style"":""value_investor"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""IT"",""Technology"",""Telecom"",""Healthcare""]}","{""cash"":38410,""holdings"":[{""symbol"":""JNJ"",""quantity"":10,""average_cost"":1212.81,""current_price"":1205.11,""market_value"":12051.1,""unrealized_pnl"":-77,""sector"":""Healthcare""},{""symbol"":""MARUTI.NS"",""quantity"":13,""average_cost"":1656.47,""current_price"":1567.54,""market_value"":20378.02,""unrealized_pnl"":-1156.09,""sector"":""Automotive""},{""symbol"":""META"",""quantity"":10,""average_cost"":1774.57,""current_price"":1821.82,""market_value"":18218.2,""unrealized_pnl"":472.5,""sector"":""Technology""},{""symbol"":""TSLA"",""quantity"":6,""average_cost"":1919.63,""current_price"":1823.73,""market_value"":10942.38,""unrealized_pnl"":-575.4,""sector"":""Automotive""}],""holdings_value"":61589.7,""total_value"":99999.7,""allocation"":{""Technology"":18.22,""Automotive"":31.32,""Healthcare"":12.05}}","{""day_change_pct"":-1.26,""total_return_pct"":0,""sharpe_ratio"":2.24,""win_rate"":63.55,""max_drawdown_pct"":12.32,""volatility_pct"":4.42}","2026-03-31T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","915","Neha Saxena","value_investor","39.7","0.15","100000","35040","[""Telecom"",""Financials"",""Banking""]","{""display_name"":""Neha Saxena"",""trader_style"":""value_investor"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Telecom"",""Financials"",""Banking""]}","{""cash"":35040,""holdings"":[{""symbol"":""JNJ"",""quantity"":49,""average_cost"":296.18,""current_price"":318.06,""market_value"":15584.94,""unrealized_pnl"":1072.12,""sector"":""Healthcare""},{""symbol"":""META"",""quantity"":121,""average_cost"":411.39,""current_price"":408.06,""market_value"":49375.26,""unrealized_pnl"":-402.93,""sector"":""Technology""}],""holdings_value"":64960.2,""total_value"":100000.2,""allocation"":{""Healthcare"":15.58,""Technology"":49.38}}","{""day_change_pct"":2.04,""total_return_pct"":0,""sharpe_ratio"":0.92,""win_rate"":63.88,""max_drawdown_pct"":3.86,""volatility_pct"":4.52}","2026-03-31T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","916","Rohan Nair","value_investor","40.01","0.15","100000","53594","[""Financials"",""Telecom"",""Financial Services""]","{""display_name"":""Rohan Nair"",""trader_style"":""value_investor"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Financials"",""Telecom"",""Financial Services""]}","{""cash"":53594,""holdings"":[{""symbol"":""RELIANCE.NS"",""quantity"":7,""average_cost"":2142,""current_price"":2174.05,""market_value"":15218.35,""unrealized_pnl"":224.35,""sector"":""Energy""},{""symbol"":""ICICIBANK.NS"",""quantity"":11,""average_cost"":1231.12,""current_price"":1331.36,""market_value"":14644.96,""unrealized_pnl"":1102.64,""sector"":""Banking""},{""symbol"":""SBIN.NS"",""quantity"":36,""average_cost"":469.41,""current_price"":450.76,""market_value"":16227.36,""unrealized_pnl"":-671.4,""sector"":""Banking""},{""symbol"":""NVDA"",""quantity"":1,""average_cost"":293.75,""current_price"":315.46,""market_value"":315.46,""unrealized_pnl"":21.71,""sector"":""Technology""}],""holdings_value"":46406.13,""total_value"":100000.13,""allocation"":{""Banking"":30.87,""Energy"":15.22,""Technology"":0.32}}","{""day_change_pct"":1.73,""total_return_pct"":0,""sharpe_ratio"":1.84,""win_rate"":41.56,""max_drawdown_pct"":9.46,""volatility_pct"":4.77}","2026-04-02T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","917","Karan Bhat","value_investor","31.12","0.15","100000","30724","[""Consumer"",""Financial Services"",""Financials""]","{""display_name"":""Karan Bhat"",""trader_style"":""value_investor"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Consumer"",""Financial Services"",""Financials""]}","{""cash"":30724,""holdings"":[{""symbol"":""WIPRO.NS"",""quantity"":17,""average_cost"":780.84,""current_price"":766,""market_value"":13022,""unrealized_pnl"":-252.28,""sector"":""IT""},{""symbol"":""INFY.NS"",""quantity"":11,""average_cost"":2243.48,""current_price"":2191.66,""market_value"":24108.26,""unrealized_pnl"":-570.02,""sector"":""IT""},{""symbol"":""TSLA"",""quantity"":10,""average_cost"":2344.55,""current_price"":2476.22,""market_value"":24762.2,""unrealized_pnl"":1316.7,""sector"":""Automotive""},{""symbol"":""MARUTI.NS"",""quantity"":5,""average_cost"":1397.73,""current_price"":1476.66,""market_value"":7383.3,""unrealized_pnl"":394.65,""sector"":""Automotive""}],""holdings_value"":69275.76,""total_value"":99999.76,""allocation"":{""Automotive"":32.15,""IT"":37.13}}","{""day_change_pct"":-2.41,""total_return_pct"":0,""sharpe_ratio"":0.99,""win_rate"":70.73,""max_drawdown_pct"":13.57,""volatility_pct"":2.26}","2026-04-06T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","918","Arjun Kulkarni","value_investor","34.04","0.15","100000","36767","[""Consumer"",""Technology"",""Financial Services"",""Energy""]","{""display_name"":""Arjun Kulkarni"",""trader_style"":""value_investor"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Consumer"",""Technology"",""Financial Services"",""Energy""]}","{""cash"":36767,""holdings"":[{""symbol"":""META"",""quantity"":12,""average_cost"":1404.14,""current_price"":1500.46,""market_value"":18005.52,""unrealized_pnl"":1155.84,""sector"":""Technology""},{""symbol"":""TCS.NS"",""quantity"":22,""average_cost"":2146.5,""current_price"":2055.81,""market_value"":45227.82,""unrealized_pnl"":-1995.18,""sector"":""IT""}],""holdings_value"":63233.34,""total_value"":100000.34,""allocation"":{""Technology"":18.01,""IT"":45.23}}","{""day_change_pct"":0.02,""total_return_pct"":0,""sharpe_ratio"":2.06,""win_rate"":57.42,""max_drawdown_pct"":2.12,""volatility_pct"":3.33}","2026-04-02T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","919","Isha Bhat","value_investor","45.57","0.15","100000","26342","[""Healthcare"",""Energy""]","{""display_name"":""Isha Bhat"",""trader_style"":""value_investor"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Healthcare"",""Energy""]}","{""cash"":26342,""holdings"":[{""symbol"":""WIPRO.NS"",""quantity"":60,""average_cost"":391.8,""current_price"":375.84,""market_value"":22550.4,""unrealized_pnl"":-957.6,""sector"":""IT""},{""symbol"":""V"",""quantity"":38,""average_cost"":1358.34,""current_price"":1344.95,""market_value"":51108.1,""unrealized_pnl"":-508.82,""sector"":""Financials""}],""holdings_value"":73658.5,""total_value"":100000.5,""allocation"":{""Financials"":51.11,""IT"":22.55}}","{""day_change_pct"":-2.1,""total_return_pct"":0,""sharpe_ratio"":1.29,""win_rate"":62.88,""max_drawdown_pct"":3.37,""volatility_pct"":4.35}","2026-04-04T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","920","Kabir Arora","value_investor","37.14","0.15","100000","25030","[""Energy"",""Telecom"",""Consumer"",""Healthcare""]","{""display_name"":""Kabir Arora"",""trader_style"":""value_investor"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Energy"",""Telecom"",""Consumer"",""Healthcare""]}","{""cash"":25030,""holdings"":[{""symbol"":""INFY.NS"",""quantity"":7,""average_cost"":1864.08,""current_price"":1847.31,""market_value"":12931.17,""unrealized_pnl"":-117.39,""sector"":""IT""},{""symbol"":""RELIANCE.NS"",""quantity"":16,""average_cost"":1430.83,""current_price"":1432.68,""market_value"":22922.88,""unrealized_pnl"":29.6,""sector"":""Energy""},{""symbol"":""WIPRO.NS"",""quantity"":8,""average_cost"":2082.43,""current_price"":2041.56,""market_value"":16332.48,""unrealized_pnl"":-326.96,""sector"":""IT""},{""symbol"":""BAJAJFINSV.NS"",""quantity"":58,""average_cost"":395.91,""current_price"":377.94,""market_value"":21920.52,""unrealized_pnl"":-1042.26,""sector"":""Financial Services""},{""symbol"":""ICICIBANK.NS"",""quantity"":1,""average_cost"":835.52,""current_price"":862.85,""market_value"":862.85,""unrealized_pnl"":27.33,""sector"":""Banking""}],""holdings_value"":74969.9,""total_value"":99999.9,""allocation"":{""Banking"":0.86,""Energy"":22.92,""Financial Services"":21.92,""IT"":29.26}}","{""day_change_pct"":-0.36,""total_return_pct"":0,""sharpe_ratio"":0.62,""win_rate"":67.97,""max_drawdown_pct"":9.57,""volatility_pct"":3.22}","2026-04-02T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","921","Nitin Iyer","value_investor","39.03","0.15","100000","43278","[""IT"",""Automotive"",""Energy"",""Banking""]","{""display_name"":""Nitin Iyer"",""trader_style"":""value_investor"",""risk_band"":""defensive"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""IT"",""Automotive"",""Energy"",""Banking""]}","{""cash"":43278,""holdings"":[{""symbol"":""BAJAJFINSV.NS"",""quantity"":33,""average_cost"":370.16,""current_price"":370.44,""market_value"":12224.52,""unrealized_pnl"":9.24,""sector"":""Financial Services""},{""symbol"":""MARUTI.NS"",""quantity"":6,""average_cost"":1576.25,""current_price"":1622.74,""market_value"":9736.44,""unrealized_pnl"":278.94,""sector"":""Automotive""},{""symbol"":""AAPL"",""quantity"":33,""average_cost"":518.15,""current_price"":500.4,""market_value"":16513.2,""unrealized_pnl"":-585.75,""sector"":""Technology""},{""symbol"":""ICICIBANK.NS"",""quantity"":13,""average_cost"":1230.04,""current_price"":1334.7,""market_value"":17351.1,""unrealized_pnl"":1360.58,""sector"":""Banking""},{""symbol"":""JNJ"",""quantity"":1,""average_cost"":833.43,""current_price"":897.02,""market_value"":897.02,""unrealized_pnl"":63.59,""sector"":""Healthcare""}],""holdings_value"":56722.28,""total_value"":100000.28,""allocation"":{""Banking"":17.35,""Healthcare"":0.90,""Technology"":16.51,""Automotive"":9.74,""Financial Services"":12.22}}","{""day_change_pct"":1.45,""total_return_pct"":0,""sharpe_ratio"":1.31,""win_rate"":61.05,""max_drawdown_pct"":10.48,""volatility_pct"":1}","2026-04-04T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","922","Rahul Gupta","value_investor","51.1","0.15","100000","47685","[""Financial Services"",""Telecom"",""Energy""]","{""display_name"":""Rahul Gupta"",""trader_style"":""value_investor"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Financial Services"",""Telecom"",""Energy""]}","{""cash"":47685,""holdings"":[{""symbol"":""HDFCBANK.NS"",""quantity"":13,""average_cost"":1657.85,""current_price"":1664.14,""market_value"":21633.82,""unrealized_pnl"":81.77,""sector"":""Banking""},{""symbol"":""AMZN"",""quantity"":6,""average_cost"":1753.94,""current_price"":1830.39,""market_value"":10982.34,""unrealized_pnl"":458.7,""sector"":""Consumer""},{""symbol"":""AAPL"",""quantity"":149,""average_cost"":136.25,""current_price"":132.21,""market_value"":19699.29,""unrealized_pnl"":-601.96,""sector"":""Technology""}],""holdings_value"":52315.45,""total_value"":100000.45,""allocation"":{""Banking"":21.63,""Consumer"":10.98,""Technology"":19.70}}","{""day_change_pct"":-0.93,""total_return_pct"":0,""sharpe_ratio"":1,""win_rate"":65.93,""max_drawdown_pct"":11.79,""volatility_pct"":2.53}","2026-04-02T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","923","Aditi Malhotra","value_investor","53.95","0.15","100000","45858","[""Technology"",""IT""]","{""display_name"":""Aditi Malhotra"",""trader_style"":""value_investor"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Technology"",""IT""]}","{""cash"":45858,""holdings"":[{""symbol"":""INFY.NS"",""quantity"":65,""average_cost"":296.31,""current_price"":304.91,""market_value"":19819.15,""unrealized_pnl"":559,""sector"":""IT""},{""symbol"":""JPM"",""quantity"":33,""average_cost"":1023.62,""current_price"":1040.1,""market_value"":34323.3,""unrealized_pnl"":543.84,""sector"":""Banking""}],""holdings_value"":54142.45,""total_value"":100000.45,""allocation"":{""Banking"":34.32,""IT"":19.82}}","{""day_change_pct"":0.87,""total_return_pct"":0,""sharpe_ratio"":2.09,""win_rate"":61.41,""max_drawdown_pct"":4.81,""volatility_pct"":3.59}","2026-04-03T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","924","Anaya Bhat","value_investor","42.14","0.15","100000","33336","[""Technology"",""IT"",""Financial Services""]","{""display_name"":""Anaya Bhat"",""trader_style"":""value_investor"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Technology"",""IT"",""Financial Services""]}","{""cash"":33336,""holdings"":[{""symbol"":""MSFT"",""quantity"":18,""average_cost"":1589.52,""current_price"":1547.84,""market_value"":27861.12,""unrealized_pnl"":-750.24,""sector"":""Technology""},{""symbol"":""BAJAJFINSV.NS"",""quantity"":13,""average_cost"":1454.78,""current_price"":1449.91,""market_value"":18848.83,""unrealized_pnl"":-63.31,""sector"":""Financial Services""},{""symbol"":""TSLA"",""quantity"":28,""average_cost"":718.33,""current_price"":712.66,""market_value"":19954.48,""unrealized_pnl"":-158.76,""sector"":""Automotive""}],""holdings_value"":66664.43,""total_value"":100000.43,""allocation"":{""Automotive"":19.95,""Technology"":27.86,""Financial Services"":18.85}}","{""day_change_pct"":-2.08,""total_return_pct"":0,""sharpe_ratio"":1.44,""win_rate"":46.53,""max_drawdown_pct"":14.72,""volatility_pct"":4}","2026-04-07T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
"demo-paper-1000-ai-traders","925","Kavya Bhat","value_investor","41.26","0.15","100000","27930","[""Healthcare"",""Consumer"",""Financials""]","{""display_name"":""Kavya Bhat"",""trader_style"":""value_investor"",""risk_band"":""balanced"",""investment_horizon"":""long_term"",""capital_bucket"":""large"",""preferred_sectors"":[""Healthcare"",""Consumer"",""Financials""]}","{""cash"":27930,""holdings"":[{""symbol"":""AMZN"",""quantity"":53,""average_cost"":315.82,""current_price"":339.98,""market_value"":18018.94,""unrealized_pnl"":1280.48,""sector"":""Consumer""},{""symbol"":""INFY.NS"",""quantity"":39,""average_cost"":1440.9,""current_price"":1385.92,""market_value"":54050.88,""unrealized_pnl"":-2144.22,""sector"":""IT""}],""holdings_value"":72069.82,""total_value"":99999.82,""allocation"":{""Consumer"":18.02,""IT"":54.05}}","{""day_change_pct"":0.8,""total_return_pct"":0,""sharpe_ratio"":0.85,""win_rate"":69.36,""max_drawdown_pct"":17.65,""volatility_pct"":1.85}","2026-04-06T18:10:27.2261031+05:30","2026-04-08T18:10:27.2261031+05:30"
